Time,CH1
0.0,0.045615196
2.0E-6,0.045615196
4.0E-6,0.045615196
6.0E-6,0.045615196
8.0E-6,0.045615196
1.0E-5,0.045615196
1.2E-5,0.045615196
1.4E-5,0.045615196
1.6E-5,0.091846466
1.8E-5,0.091846466
2.0E-5,0.091846466
2.2E-5,0.091846466
2.4E-5,0.091846466
2.6E-5,0.091846466
2.8E-5,0.091846466
3.0E-5,0.091846466
3.2E-5,0.091846466
3.4E-5,0.13807821
3.6E-5,0.13807821
3.8E-5,0.13807821
4.0E-5,0.13807821
4.2E-5,0.13807821
4.4E-5,0.13807821
4.6E-5,0.13807821
4.8E-5,0.13807821
5.0E-5,0.13807821
5.2E-5,0.184309
5.4E-5,0.184309
5.6E-5,0.184309
5.8E-5,0.184309
6.0E-5,0.184309
6.2E-5,0.184309
6.4E-5,0.184309
6.6E-5,0.184309
6.8E-5,0.184309
7.0E-5,0.23054075
7.2E-5,0.23054075
7.4E-5,0.23054075
7.6E-5,0.23054075
7.8E-5,0.23054075
8.0E-5,0.23054075
8.2E-5,0.23054075
8.4E-5,0.23054075
8.6E-5,0.23054075
8.8E-5,0.27677202
9.0E-5,0.27677202
9.2E-5,0.27677202
9.4E-5,0.27677202
9.6E-5,0.27677202
9.8E-5,0.27677202
1.0E-4,0.27677202
1.02E-4,0.27677202
1.04E-4,0.27677202
1.06E-4,0.3230033
1.08E-4,0.3230033
1.1E-4,0.3230033
1.12E-4,0.3230033
1.14E-4,0.3230033
1.16E-4,0.3230033
1.17999996E-4,0.3230033
1.2E-4,0.3230033
1.22E-4,0.36923456
1.24E-4,0.36923456
1.26E-4,0.36923456
1.28E-4,0.36923456
1.3E-4,0.36923456
1.32E-4,0.36923456
1.34E-4,0.36923456
1.36E-4,0.36923456
1.38E-4,0.36923456
1.4E-4,0.4154663
1.42E-4,0.4154663
1.44E-4,0.4154663
1.46E-4,0.4154663
1.48E-4,0.4154663
1.4999999E-4,0.4154663
1.52E-4,0.4154663
1.54E-4,0.4154663
1.56E-4,0.4154663
1.58E-4,0.46169758
1.6E-4,0.46169758
1.62E-4,0.46169758
1.64E-4,0.46169758
1.66E-4,0.46169758
1.68E-4,0.46169758
1.7E-4,0.46169758
1.72E-4,0.46169758
1.74E-4,0.50792885
1.76E-4,0.50792885
1.78E-4,0.50792885
1.8E-4,0.50792885
1.82E-4,0.50792885
1.84E-4,0.50792885
1.86E-4,0.50792885
1.88E-4,0.50792885
1.9E-4,0.50792885
1.92E-4,0.5541601
1.94E-4,0.5541601
1.96E-4,0.5541601
1.98E-4,0.5541601
2.0E-4,0.5541601
2.02E-4,0.5541601
2.04E-4,0.5541601
2.06E-4,0.5541601
2.08E-4,0.5541601
2.1E-4,0.60039186
2.12E-4,0.60039186
2.14E-4,0.60039186
2.16E-4,0.60039186
2.18E-4,0.60039186
2.2E-4,0.60039186
2.22E-4,0.60039186
2.24E-4,0.60039186
2.26E-4,0.60039186
2.28E-4,0.64662313
2.3E-4,0.64662313
2.32E-4,0.64662313
2.34E-4,0.64662313
2.3599999E-4,0.64662313
2.38E-4,0.64662313
2.4E-4,0.64662313
2.42E-4,0.64662313
2.44E-4,0.64662313
2.46E-4,0.6928544
2.48E-4,0.6928544
2.5E-4,0.6928544
2.52E-4,0.6928544
2.54E-4,0.6928544
2.56E-4,0.6928544
2.58E-4,0.6928544
2.6E-4,0.6928544
2.62E-4,0.7390857
2.64E-4,0.7390857
2.66E-4,0.7390857
2.68E-4,0.7390857
2.7E-4,0.7390857
2.72E-4,0.7390857
2.74E-4,0.7390857
2.76E-4,0.7390857
2.78E-4,0.7390857
2.8E-4,0.7853174
2.82E-4,0.7853174
2.84E-4,0.7853174
2.86E-4,0.7853174
2.88E-4,0.7853174
2.9E-4,0.7853174
2.92E-4,0.7853174
2.94E-4,0.7853174
2.96E-4,0.7853174
2.98E-4,0.8315482
2.9999999E-4,0.8315482
3.02E-4,0.8315482
3.04E-4,0.8315482
3.06E-4,0.8315482
3.08E-4,0.8315482
3.1E-4,0.8315482
3.12E-4,0.8315482
3.14E-4,0.87777996
3.16E-4,0.87777996
3.18E-4,0.87777996
3.2E-4,0.87777996
3.22E-4,0.87777996
3.24E-4,0.87777996
3.26E-4,0.87777996
3.28E-4,0.87777996
3.3E-4,0.87777996
3.32E-4,0.92401123
3.34E-4,0.92401123
3.36E-4,0.92401123
3.38E-4,0.92401123
3.4E-4,0.92401123
3.4199998E-4,0.92401123
3.44E-4,0.92401123
3.46E-4,0.92401123
3.48E-4,0.970243
3.5E-4,0.970243
3.52E-4,0.970243
3.54E-4,0.970243
3.56E-4,0.970243
3.58E-4,0.970243
3.6E-4,0.970243
3.62E-4,0.970243
3.64E-4,0.970243
3.66E-4,1.0164738
3.68E-4,1.0164738
3.7E-4,1.0164738
3.72E-4,1.0164738
3.74E-4,1.0164738
3.76E-4,1.0164738
3.78E-4,1.0164738
3.8E-4,1.0164738
3.82E-4,1.0164738
3.84E-4,1.0627055
3.86E-4,1.0627055
3.88E-4,1.0627055
3.9E-4,1.0627055
3.92E-4,1.0627055
3.94E-4,1.0627055
3.96E-4,1.0627055
3.98E-4,1.1089368
4.0E-4,1.1089368
4.02E-4,1.1089368
4.04E-4,1.1089368
4.06E-4,1.1089368
4.08E-4,1.1089368
4.1E-4,1.1089368
4.12E-4,1.1089368
4.14E-4,1.1551685
4.16E-4,1.1551685
4.18E-4,1.1551685
4.2E-4,1.1551685
4.22E-4,1.1551685
4.24E-4,1.1551685
4.26E-4,1.1551685
4.28E-4,1.1551685
4.3E-4,1.2013993
4.32E-4,1.2013993
4.34E-4,1.2013993
4.36E-4,1.2013993
4.38E-4,1.2013993
4.4E-4,1.2013993
4.42E-4,1.2013993
4.44E-4,1.2013993
4.46E-4,1.2013993
4.48E-4,1.2013993
4.5E-4,1.2476311
4.52E-4,1.2476311
4.54E-4,1.2476311
4.56E-4,1.2476311
4.58E-4,1.2476311
4.6E-4,1.2476311
4.62E-4,1.2476311
4.64E-4,1.2476311
4.66E-4,1.2476311
4.68E-4,1.2938623
4.7E-4,1.2938623
4.7199999E-4,1.2938623
4.74E-4,1.2938623
4.76E-4,1.2938623
4.78E-4,1.2938623
4.8E-4,1.2938623
4.82E-4,1.2938623
4.84E-4,1.3400936
4.86E-4,1.3400936
4.88E-4,1.3400936
4.9E-4,1.3400936
4.92E-4,1.3400936
4.94E-4,1.3400936
4.96E-4,1.3400936
4.98E-4,1.3400936
5.0E-4,1.3863249
5.02E-4,1.3863249
5.04E-4,1.3863249
5.06E-4,1.3863249
5.08E-4,1.3863249
5.1E-4,1.3863249
5.12E-4,1.3863249
5.14E-4,1.3863249
5.16E-4,1.3863249
5.18E-4,1.4325566
5.2E-4,1.4325566
5.22E-4,1.4325566
5.24E-4,1.4325566
5.26E-4,1.4325566
5.28E-4,1.4325566
5.3E-4,1.4325566
5.32E-4,1.4325566
5.34E-4,1.4325566
5.36E-4,1.4787879
5.38E-4,1.4787879
5.4E-4,1.4787879
5.42E-4,1.4787879
5.44E-4,1.4787879
5.46E-4,1.4787879
5.48E-4,1.4787879
5.5E-4,1.4787879
5.52E-4,1.4787879
5.54E-4,1.4787879
5.56E-4,1.4787879
5.58E-4,1.4787879
5.6E-4,1.5250192
5.62E-4,1.5250192
5.64E-4,1.5250192
5.66E-4,1.5250192
5.68E-4,1.5250192
5.7E-4,1.5250192
5.72E-4,1.5250192
5.74E-4,1.5712504
5.76E-4,1.5712504
5.78E-4,1.5712504
5.8E-4,1.5712504
5.82E-4,1.5712504
5.84E-4,1.5712504
5.86E-4,1.5712504
5.88E-4,1.5712504
5.9E-4,1.5712504
5.92E-4,1.5712504
5.94E-4,1.6174817
5.96E-4,1.6174817
5.98E-4,1.6174817
5.9999997E-4,1.6174817
6.02E-4,1.6174817
6.04E-4,1.6174817
6.06E-4,1.6174817
6.08E-4,1.6174817
6.1E-4,1.6174817
6.12E-4,1.6637135
6.14E-4,1.6637135
6.16E-4,1.6637135
6.18E-4,1.6637135
6.2E-4,1.6637135
6.22E-4,1.6637135
6.24E-4,1.6637135
6.26E-4,1.6637135
