Time,CH1
0.0,4.7612157
2.0E-6,4.7612157
4.0E-6,4.7612157
6.0E-6,4.7612157
8.0E-6,4.7612157
1.0E-5,4.7612157
1.2E-5,4.7612157
1.4E-5,4.7612157
1.6E-5,4.7612157
1.8E-5,4.7612157
2.0E-5,4.7612157
2.2E-5,4.7612157
2.4E-5,4.7612157
2.6E-5,4.7612157
2.8E-5,4.7612157
3.0E-5,4.7612157
3.2E-5,4.7612157
3.4E-5,4.7612157
3.6E-5,4.7612157
3.8E-5,4.7612157
4.0E-5,4.7612157
4.2E-5,4.7612157
4.4E-5,4.7612157
4.6E-5,4.7612157
4.8E-5,4.7612157
5.0E-5,4.7612157
5.2E-5,4.7612157
5.4E-5,4.7612157
5.6E-5,4.7612157
5.8E-5,4.7612157
6.0E-5,4.7612157
6.2E-5,4.7612157
6.4E-5,4.7612157
6.6E-5,4.7612157
6.8E-5,4.7612157
7.0E-5,4.7612157
7.2E-5,4.7612157
7.4E-5,4.7612157
7.6E-5,4.7612157
7.8E-5,4.7612157
8.0E-5,4.7612157
8.2E-5,4.7612157
8.4E-5,4.7612157
8.6E-5,4.7612157
8.8E-5,4.7612157
9.0E-5,4.7612157
9.2E-5,4.7612157
9.4E-5,4.7612157
9.6E-5,4.7612157
9.8E-5,4.7612157
1.0E-4,4.7612157
1.02E-4,4.7612157
1.04E-4,4.7612157
1.06E-4,4.7612157
1.08E-4,4.7612157
1.1E-4,4.7612157
1.12E-4,4.7612157
1.14E-4,4.7612157
1.16E-4,4.7612157
1.17999996E-4,4.7612157
1.2E-4,4.7612157
1.22E-4,4.7612157
1.24E-4,4.7612157
1.26E-4,4.7612157
1.28E-4,4.7612157
1.3E-4,4.7612157
1.32E-4,4.7612157
1.34E-4,4.7612157
1.36E-4,4.7612157
1.38E-4,4.7612157
1.4E-4,4.7612157
1.42E-4,4.7612157
1.44E-4,4.7612157
1.46E-4,4.7612157
1.48E-4,4.7612157
1.4999999E-4,4.7612157
1.52E-4,4.7612157
1.54E-4,4.7612157
1.56E-4,4.7612157
1.58E-4,4.7612157
1.6E-4,4.7612157
1.62E-4,4.7612157
1.64E-4,4.7612157
1.66E-4,4.7612157
1.68E-4,4.7612157
1.7E-4,4.7612157
1.72E-4,4.7612157
1.74E-4,4.7612157
1.76E-4,4.7612157
1.78E-4,4.7612157
1.8E-4,4.7612157
1.82E-4,4.7612157
1.84E-4,4.7612157
1.86E-4,4.7612157
1.88E-4,4.7612157
1.9E-4,4.7612157
1.92E-4,4.7612157
1.94E-4,4.7612157
1.96E-4,4.7612157
1.98E-4,4.7612157
2.0E-4,4.7612157
2.02E-4,4.7612157
2.04E-4,4.7612157
2.06E-4,4.7612157
2.08E-4,4.7612157
2.1E-4,4.7612157
2.12E-4,4.7612157
2.14E-4,4.7612157
2.16E-4,4.7612157
2.18E-4,4.7612157
2.2E-4,4.7612157
2.22E-4,4.7612157
2.24E-4,4.7612157
2.26E-4,4.7612157
2.28E-4,4.7612157
2.3E-4,4.7612157
2.32E-4,4.7612157
2.34E-4,4.7612157
2.3599999E-4,4.7612157
2.38E-4,4.7612157
2.4E-4,4.7612157
2.42E-4,4.7612157
2.44E-4,4.7612157
2.46E-4,4.7612157
2.48E-4,4.7612157
2.5E-4,4.7612157
2.52E-4,4.7612157
2.54E-4,4.7612157
2.56E-4,4.7612157
2.58E-4,4.7612157
2.6E-4,4.7612157
2.62E-4,4.7612157
2.64E-4,4.7612157
2.66E-4,4.7612157
2.68E-4,4.7612157
2.7E-4,4.7612157
2.72E-4,4.7612157
2.74E-4,4.7612157
2.76E-4,4.7612157
2.78E-4,4.7612157
2.8E-4,4.7612157
2.82E-4,4.7612157
2.84E-4,4.7612157
2.86E-4,4.7612157
2.88E-4,4.7612157
2.9E-4,4.7612157
2.92E-4,4.7612157
2.94E-4,4.7612157
2.96E-4,4.7612157
2.98E-4,4.7612157
2.9999999E-4,4.7612157
3.02E-4,4.7612157
3.04E-4,4.7612157
3.06E-4,4.7612157
3.08E-4,4.7612157
3.1E-4,4.7612157
3.12E-4,4.7612157
3.14E-4,4.7612157
3.16E-4,4.7612157
3.18E-4,4.7612157
3.2E-4,4.7612157
3.22E-4,4.7612157
3.24E-4,4.7612157
3.26E-4,4.7612157
3.28E-4,4.7612157
3.3E-4,4.7612157
3.32E-4,4.7612157
3.34E-4,4.7612157
3.36E-4,4.7612157
3.38E-4,4.7612157
3.4E-4,4.7612157
3.4199998E-4,4.7612157
3.44E-4,4.7612157
3.46E-4,4.7612157
3.48E-4,4.7612157
3.5E-4,4.7612157
3.52E-4,4.7612157
3.54E-4,4.7612157
3.56E-4,4.7612157
3.58E-4,4.7612157
3.6E-4,4.7612157
3.62E-4,4.7612157
3.64E-4,4.7612157
3.66E-4,4.7612157
3.68E-4,4.7612157
3.7E-4,4.7612157
3.72E-4,4.7612157
3.74E-4,4.7612157
3.76E-4,4.7612157
3.78E-4,4.7612157
3.8E-4,4.7612157
3.82E-4,4.7612157
3.84E-4,4.7612157
3.86E-4,4.7612157
3.88E-4,4.7612157
3.9E-4,4.7612157
3.92E-4,4.7612157
3.94E-4,4.7612157
3.96E-4,4.7612157
3.98E-4,4.7612157
4.0E-4,4.7612157
4.02E-4,4.7612157
4.04E-4,4.7612157
4.06E-4,4.7612157
4.08E-4,4.7612157
4.1E-4,4.7612157
4.12E-4,4.7612157
4.14E-4,4.7612157
4.16E-4,4.7612157
4.18E-4,4.7612157
4.2E-4,4.7612157
4.22E-4,4.7612157
4.24E-4,4.7612157
4.26E-4,4.7612157
4.28E-4,4.7612157
4.3E-4,4.7612157
4.32E-4,4.7612157
4.34E-4,4.7612157
4.36E-4,4.7612157
4.38E-4,4.7612157
4.4E-4,4.7612157
4.42E-4,4.7612157
4.44E-4,4.7612157
4.46E-4,4.7612157
4.48E-4,4.7612157
4.5E-4,4.7612157
4.52E-4,4.7612157
4.54E-4,4.7612157
4.56E-4,4.7612157
4.58E-4,4.7612157
4.6E-4,4.7612157
4.62E-4,4.7612157
4.64E-4,4.7612157
4.66E-4,4.7612157
4.68E-4,4.7612157
4.7E-4,4.7612157
4.7199999E-4,4.7612157
4.74E-4,4.7612157
4.76E-4,4.7612157
4.78E-4,4.7612157
4.8E-4,4.7612157
4.82E-4,4.7612157
4.84E-4,4.7612157
4.86E-4,4.7612157
4.88E-4,4.7612157
4.9E-4,4.7612157
4.92E-4,4.7612157
4.94E-4,4.7612157
4.96E-4,4.7612157
4.98E-4,4.7612157
5.0E-4,4.7612157
5.02E-4,4.7612157
5.04E-4,4.7612157
5.06E-4,4.7612157
5.08E-4,4.7612157
5.1E-4,4.7612157
5.12E-4,4.7612157
5.14E-4,4.7612157
5.16E-4,4.7612157
5.18E-4,4.7612157
5.2E-4,4.7612157
5.22E-4,4.7612157
5.24E-4,4.7612157
5.26E-4,4.7612157
5.28E-4,4.7612157
5.3E-4,4.7612157
5.32E-4,4.7612157
5.34E-4,4.7612157
5.36E-4,4.7612157
5.38E-4,4.7612157
5.4E-4,4.7612157
5.42E-4,4.7612157
5.44E-4,4.7612157
5.46E-4,4.7612157
5.48E-4,4.7612157
5.5E-4,4.7612157
5.52E-4,4.7612157
5.54E-4,4.7612157
5.56E-4,4.7612157
5.58E-4,4.7612157
5.6E-4,4.7612157
5.62E-4,4.7612157
5.64E-4,4.7612157
5.66E-4,4.7612157
5.68E-4,4.7612157
5.7E-4,4.7612157
5.72E-4,4.7612157
5.74E-4,4.7612157
5.76E-4,4.7612157
5.78E-4,4.7612157
5.8E-4,4.7612157
5.82E-4,4.7612157
5.84E-4,4.7612157
5.86E-4,4.7612157
5.88E-4,4.7612157
5.9E-4,4.7612157
5.92E-4,4.7612157
5.94E-4,4.7612157
5.96E-4,4.7612157
5.98E-4,4.7612157
5.9999997E-4,4.7612157
6.02E-4,4.7612157
6.04E-4,4.7612157
6.06E-4,4.7612157
6.08E-4,4.7612157
6.1E-4,4.7612157
6.12E-4,4.7612157
6.14E-4,4.7612157
6.16E-4,4.7612157
6.18E-4,4.7612157
6.2E-4,4.7612157
6.22E-4,4.7612157
6.24E-4,4.7612157
6.26E-4,4.7612157
6.28E-4,4.7612157
6.3E-4,4.7612157
6.32E-4,4.7612157
6.34E-4,4.7612157
6.36E-4,4.7612157
6.38E-4,4.7612157
6.4E-4,4.7612157
6.42E-4,4.7612157
6.44E-4,4.7612157
6.46E-4,4.7612157
6.48E-4,4.7612157
6.5E-4,4.7612157
6.52E-4,4.7612157
6.54E-4,4.7612157
6.56E-4,4.7612157
6.58E-4,4.7612157
6.6E-4,4.7612157
6.62E-4,4.7612157
6.64E-4,4.7612157
6.66E-4,4.7612157
6.68E-4,4.7612157
6.7E-4,4.7612157
6.72E-4,4.7612157
6.74E-4,4.7612157
6.76E-4,4.7612157
6.78E-4,4.7612157
6.8E-4,4.7612157
6.82E-4,4.7612157
6.8399997E-4,4.7612157
6.86E-4,4.7612157
6.88E-4,4.7612157
6.9E-4,4.7612157
6.92E-4,4.7612157
6.94E-4,4.7612157
6.96E-4,4.7612157
6.98E-4,4.7612157
7.0E-4,4.7612157
7.02E-4,4.7612157
7.04E-4,4.7612157
7.06E-4,4.7612157
7.08E-4,4.7612157
7.1E-4,4.7612157
7.12E-4,4.7612157
7.14E-4,4.7612157
7.16E-4,4.7612157
7.18E-4,4.7612157
7.2E-4,4.7612157
7.22E-4,4.7612157
7.24E-4,4.7612157
7.26E-4,4.7612157
7.28E-4,4.7612157
7.2999997E-4,4.7612157
7.32E-4,4.7612157
7.34E-4,4.7612157
7.36E-4,4.7612157
7.38E-4,4.7612157
7.4E-4,4.7612157
7.42E-4,4.7612157
7.44E-4,4.7612157
7.46E-4,4.7612157
7.48E-4,4.7612157
7.5E-4,4.7612157
7.52E-4,4.7612157
7.54E-4,4.7612157
7.56E-4,4.7612157
7.58E-4,4.7612157
7.6E-4,4.7612157
7.62E-4,4.7612157
7.64E-4,4.7612157
7.66E-4,4.7612157
7.68E-4,4.7612157
7.7E-4,4.7612157
7.72E-4,4.7612157
7.74E-4,4.7612157
7.76E-4,4.7612157
7.78E-4,4.7612157
7.8E-4,4.7612157
7.82E-4,4.7612157
7.84E-4,4.7612157
7.86E-4,4.7612157
7.88E-4,4.7612157
7.9E-4,4.7612157
7.92E-4,4.7612157
7.94E-4,4.7612157
7.96E-4,4.7612157
7.98E-4,4.7612157
8.0E-4,4.7612157
8.02E-4,4.7612157
8.04E-4,4.7612157
8.06E-4,4.7612157
8.08E-4,4.7612157
8.1E-4,4.7612157
8.12E-4,4.7612157
8.1399997E-4,4.7612157
8.16E-4,4.7612157
8.18E-4,4.7612157
8.2E-4,4.7612157
8.22E-4,4.7612157
8.24E-4,4.7612157
8.26E-4,4.7612157
8.28E-4,4.7612157
8.3E-4,4.7612157
8.32E-4,4.7612157
8.34E-4,4.7612157
8.36E-4,4.7612157
8.38E-4,4.7612157
8.4E-4,4.7612157
8.42E-4,4.7612157
8.44E-4,4.7612157
8.46E-4,4.7612157
8.48E-4,4.7612157
8.5E-4,4.7612157
8.52E-4,4.7612157
8.54E-4,4.7612157
8.56E-4,4.7612157
8.58E-4,4.7612157
8.6E-4,4.7612157
8.62E-4,4.7612157
8.64E-4,4.7612157
8.66E-4,4.7612157
8.68E-4,4.7612157
8.7E-4,4.7612157
8.72E-4,4.7612157
8.74E-4,4.7612157
8.76E-4,4.7612157
8.78E-4,4.7612157
8.8E-4,4.7612157
8.82E-4,4.7612157
8.84E-4,4.7612157
8.86E-4,4.7612157
8.88E-4,4.7612157
8.9E-4,4.7612157
8.92E-4,4.7612157
8.94E-4,4.7612157
8.96E-4,4.7612157
8.9799997E-4,4.7612157
9.0E-4,4.7612157
9.02E-4,4.7612157
9.04E-4,4.7612157
9.06E-4,4.7612157
9.08E-4,4.7612157
9.1E-4,4.7612157
9.12E-4,4.7612157
9.14E-4,4.7612157
9.16E-4,4.7612157
9.18E-4,4.7612157
9.2E-4,4.7612157
9.22E-4,4.7612157
9.24E-4,4.7612157
9.26E-4,4.7612157
9.28E-4,4.7612157
9.3E-4,4.7612157
9.32E-4,4.7612157
9.34E-4,4.7612157
9.36E-4,4.7612157
9.38E-4,4.7612157
9.4E-4,4.7612157
9.42E-4,4.7612157
9.4399997E-4,4.7612157
9.46E-4,4.7612157
9.48E-4,4.7612157
9.5E-4,4.7612157
9.52E-4,4.7612157
9.54E-4,4.7612157
9.56E-4,4.7612157
9.58E-4,4.7612157
9.6E-4,4.7612157
9.62E-4,4.7612157
9.64E-4,4.7612157
9.66E-4,4.7612157
9.68E-4,4.7612157
9.7E-4,4.7612157
9.72E-4,4.7612157
9.74E-4,4.7612157
9.76E-4,4.7612157
9.78E-4,4.7612157
9.8E-4,4.7612157
9.82E-4,4.7612157
9.84E-4,4.7612157
9.859999E-4,4.7612157
9.88E-4,4.7612157
9.9E-4,4.7612157
9.92E-4,4.7612157
9.94E-4,4.7612157
9.96E-4,4.7612157
9.98E-4,4.7612157
0.001,4.7612157
0.001002,4.7612157
0.001004,4.7612157
0.001006,4.7612157
0.001008,4.7612157
0.00101,4.7612157
0.001012,4.7612157
0.001014,4.7612157
0.001016,4.7612157
0.001018,4.7612157
0.00102,4.7612157
0.001022,4.7612157
0.001024,4.7612157
0.001026,4.7612157
0.001028,4.7612157
0.00103,4.7612157
0.001032,4.7612157
0.001034,4.7612157
0.001036,4.7612157
0.001038,4.7612157
0.00104,4.7612157
0.001042,4.7612157
0.001044,4.7612157
0.001046,4.7612157
0.001048,4.7612157
0.00105,4.7612157
0.001052,4.7612157
0.001054,4.7612157
0.001056,4.7612157
0.001058,4.7612157
0.00106,4.7612157
0.001062,4.7612157
0.001064,4.7612157
0.001066,4.7612157
0.001068,4.7612157
0.00107,4.7612157
0.001072,4.7612157
0.001074,4.7612157
0.001076,4.7612157
0.001078,4.7612157
0.00108,4.7612157
0.001082,4.7612157
0.001084,4.7612157
0.001086,4.7612157
0.001088,4.7612157
0.00109,4.7612157
0.001092,4.7612157
0.001094,4.7612157
0.001096,4.7612157
0.001098,4.7612157
0.0011,4.7612157
0.001102,4.7612157
0.001104,4.7612157
0.001106,4.7612157
0.001108,4.7612157
0.00111,4.7612157
0.001112,4.7612157
0.001114,4.7612157
0.001116,4.7612157
0.001118,4.7612157
0.00112,4.7612157
0.001122,4.7612157
0.001124,4.7612157
0.001126,4.7612157
0.001128,4.7612157
0.00113,4.7612157
0.001132,4.7612157
0.001134,4.7612157
0.001136,4.7612157
0.001138,4.7612157
0.00114,4.7612157
0.001142,4.7612157
0.001144,4.7612157
0.001146,4.7612157
0.001148,4.7612157
0.00115,4.7612157
0.001152,4.7612157
0.0011539999,4.7612157
0.001156,4.7612157
0.001158,4.7612157
0.00116,4.7612157
0.001162,4.7612157
0.001164,4.7612157
0.001166,4.7612157
0.001168,4.7612157
0.00117,4.7612157
0.001172,4.7612157
0.001174,4.7612157
0.001176,4.7612157
0.001178,4.7612157
0.00118,4.7612157
0.001182,4.7612157
0.001184,4.7612157
0.001186,4.7612157
0.001188,4.7612157
0.00119,4.7612157
0.001192,4.7612157
0.001194,4.7612157
0.001196,4.7612157
0.001198,4.7612157
0.0011999999,4.7612157
0.001202,4.7612157
0.001204,4.7612157
0.001206,4.7612157
0.001208,4.7612157
0.00121,4.7612157
0.001212,4.7612157
0.001214,4.7612157
0.001216,4.7612157
0.001218,4.7612157
0.00122,4.7612157
0.001222,4.7612157
0.001224,4.7612157
0.001226,4.7612157
0.001228,4.7612157
0.00123,4.7612157
0.001232,4.7612157
0.001234,4.7612157
0.001236,4.7612157
0.001238,4.7612157
0.00124,4.7612157
0.001242,4.7612157
0.001244,4.7612157
0.0012459999,4.7612157
0.001248,4.7612157
0.00125,4.7612157
0.001252,4.7612157
0.001254,4.7612157
0.001256,4.7612157
0.001258,4.7612157
0.00126,4.7612157
0.001262,4.7612157
0.001264,4.7612157
0.001266,4.7612157
0.001268,4.7612157
0.00127,4.7612157
0.001272,4.7612157
0.001274,4.7612157
0.001276,4.7612157
0.001278,4.7612157
0.00128,4.7612157
0.001282,4.7612157
0.001284,4.7612157
0.001286,4.7612157
0.001288,4.7612157
0.00129,4.7612157
0.001292,4.7612157
0.001294,4.7612157
0.001296,4.7612157
0.001298,4.7612157
0.0013,4.7612157
0.001302,4.7612157
0.001304,4.7612157
0.001306,4.7612157
0.001308,4.7612157
0.00131,4.7612157
0.001312,4.7612157
0.001314,4.7612157
0.001316,4.7612157
0.001318,4.7612157
0.00132,4.7612157
0.001322,4.7612157
0.001324,4.7612157
0.001326,4.7612157
0.001328,4.7612157
0.00133,4.7612157
0.001332,4.7612157
0.001334,4.7612157
0.001336,4.7612157
0.001338,4.7612157
0.00134,4.7612157
0.001342,4.7612157
0.001344,4.7612157
0.001346,4.7612157
0.001348,4.7612157
0.00135,4.7612157
0.001352,4.7612157
0.001354,4.7612157
0.001356,4.7612157
0.001358,4.7612157
0.00136,4.7612157
0.001362,4.7612157
0.001364,4.7612157
0.001366,4.7612157
0.0013679999,4.7612157
0.00137,4.7612157
0.001372,4.7612157
0.001374,4.7612157
0.001376,4.7612157
0.001378,4.7612157
0.00138,4.7612157
0.001382,4.7612157
0.001384,4.7612157
0.001386,4.7612157
0.001388,4.7612157
0.00139,4.7612157
0.001392,4.7612157
0.001394,4.7612157
0.001396,4.7612157
0.001398,4.7612157
0.0014,4.7612157
0.001402,4.7612157
0.001404,4.7612157
0.001406,4.7612157
0.001408,4.7612157
0.00141,4.7612157
0.001412,4.7612157
0.0014139999,4.7612157
0.001416,4.7612157
0.001418,4.7612157
0.00142,4.7612157
0.001422,4.7612157
0.001424,4.7612157
0.001426,4.7612157
0.001428,4.7612157
0.00143,4.7612157
0.001432,4.7612157
0.001434,4.7612157
0.001436,4.7612157
0.001438,4.7612157
0.00144,4.7612157
0.001442,4.7612157
0.001444,4.7612157
0.001446,4.7612157
0.001448,4.7612157
0.00145,4.7612157
0.001452,4.7612157
0.001454,4.7612157
0.001456,4.7612157
0.001458,4.7612157
0.0014599999,4.7612157
0.001462,4.7612157
0.001464,4.7612157
0.001466,4.7612157
0.001468,4.7612157
0.00147,4.7612157
0.001472,4.7612157
0.001474,4.7612157
0.001476,4.7612157
0.001478,4.7612157
0.00148,4.7612157
0.001482,4.7612157
0.001484,4.7612157
0.001486,4.7612157
0.001488,4.7612157
0.00149,4.7612157
0.001492,4.7612157
0.001494,4.7612157
0.001496,4.7612157
0.001498,4.7612157
0.0015,4.7612157
0.001502,4.7612157
0.001504,4.7612157
0.001506,4.7612157
0.001508,4.7612157
0.00151,4.7612157
0.001512,4.7612157
0.001514,4.7612157
0.001516,4.7612157
0.001518,4.7612157
0.00152,4.7612157
0.001522,4.7612157
0.001524,4.7612157
0.001526,4.7612157
0.001528,4.7612157
0.00153,4.7612157
0.001532,4.7612157
0.001534,4.7612157
0.001536,4.7612157
0.001538,4.7612157
0.00154,4.7612157
0.001542,4.7612157
0.001544,4.7612157
0.001546,4.7612157
0.001548,4.7612157
0.00155,4.7612157
0.001552,4.7612157
0.001554,4.7612157
0.001556,4.7612157
0.001558,4.7612157
0.00156,4.7612157
0.001562,4.7612157
0.001564,4.7612157
0.001566,4.7612157
0.001568,4.7612157
0.00157,4.7612157
0.001572,4.7612157
